80.4869 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1440, 900]. Using actual size
2520.7918 	EXP 	page: autoDraw = True
2520.8082 	EXP 	page: autoDraw = True
2520.8268 	EXP 	page: autoDraw = True
2520.8425 	EXP 	page: autoDraw = True
2520.8920 	EXP 	page: autoDraw = True
2520.9084 	EXP 	page: autoDraw = True
2520.9250 	EXP 	page: autoDraw = True
2520.9421 	EXP 	page: autoDraw = True
2520.9577 	EXP 	page: autoDraw = True
2521.0083 	EXP 	page: autoDraw = True
2521.0251 	EXP 	page: autoDraw = True
2521.0418 	EXP 	page: autoDraw = True
2521.0583 	EXP 	page: autoDraw = True
2521.0749 	EXP 	page: autoDraw = True
2521.1254 	EXP 	page: autoDraw = True
2521.1423 	EXP 	page: autoDraw = True
2521.1591 	EXP 	page: autoDraw = True
2521.1767 	EXP 	page: autoDraw = True
2521.2394 	EXP 	page: autoDraw = True
2521.2588 	EXP 	page: autoDraw = True
2521.2763 	EXP 	page: autoDraw = True
2521.2948 	EXP 	page: autoDraw = True
2521.3116 	EXP 	page: autoDraw = True
2521.3592 	EXP 	page: autoDraw = True
2521.3761 	EXP 	page: autoDraw = True
2521.3929 	EXP 	page: autoDraw = True
2521.4099 	EXP 	page: autoDraw = True
2521.4284 	EXP 	page: autoDraw = True
2521.4757 	EXP 	page: autoDraw = True
2521.4941 	EXP 	page: autoDraw = True
2521.5115 	EXP 	page: autoDraw = True
2521.5288 	EXP 	page: autoDraw = True
2521.5843 	EXP 	page: autoDraw = True
2521.6095 	EXP 	page: autoDraw = True
2521.6292 	EXP 	page: autoDraw = True
2521.6454 	EXP 	page: autoDraw = True
2521.6947 	EXP 	page: autoDraw = True
2521.7107 	EXP 	page: autoDraw = True
2521.7273 	EXP 	page: autoDraw = True
2521.7443 	EXP 	page: autoDraw = True
2521.7605 	EXP 	page: autoDraw = True
2521.8094 	EXP 	page: autoDraw = True
2521.8255 	EXP 	page: autoDraw = True
2521.8416 	EXP 	page: autoDraw = True
2521.8577 	EXP 	page: autoDraw = True
2521.8742 	EXP 	page: autoDraw = True
2521.9232 	EXP 	page: autoDraw = True
2521.9415 	EXP 	page: autoDraw = True
2521.9580 	EXP 	page: autoDraw = True
2521.9752 	EXP 	page: autoDraw = True
2521.9951 	EXP 	page: autoDraw = True
2522.0596 	EXP 	page: autoDraw = True
2522.0762 	EXP 	page: autoDraw = True
2522.0934 	EXP 	page: autoDraw = True
2522.1107 	EXP 	page: autoDraw = True
2522.1758 	EXP 	page: autoDraw = True
2522.1915 	EXP 	page: autoDraw = True
2522.2091 	EXP 	page: autoDraw = True
2522.2264 	EXP 	page: autoDraw = True
2522.2930 	EXP 	page: autoDraw = True
2522.3107 	EXP 	page: autoDraw = True
2522.3266 	EXP 	page: autoDraw = True
2522.3434 	EXP 	page: autoDraw = True
2522.3919 	EXP 	page: autoDraw = True
2522.4082 	EXP 	page: autoDraw = True
2522.4256 	EXP 	page: autoDraw = True
2522.4439 	EXP 	page: autoDraw = True
2522.4627 	EXP 	page: autoDraw = True
2522.5265 	EXP 	page: autoDraw = True
2522.5432 	EXP 	page: autoDraw = True
2522.5600 	EXP 	page: autoDraw = True
2522.5774 	EXP 	page: autoDraw = True
2522.6253 	EXP 	page: autoDraw = True
2522.6414 	EXP 	page: autoDraw = True
2522.6588 	EXP 	page: autoDraw = True
2522.6756 	EXP 	page: autoDraw = True
2522.6931 	EXP 	page: autoDraw = True
2522.7596 	EXP 	page: autoDraw = True
2522.7765 	EXP 	page: autoDraw = True
2522.7962 	EXP 	page: autoDraw = True
2522.8519 	EXP 	page: autoDraw = True
2522.8758 	EXP 	page: autoDraw = True
2522.8950 	EXP 	page: autoDraw = True
2522.9261 	EXP 	page: autoDraw = True
2522.9758 	EXP 	page: autoDraw = True
2522.9932 	EXP 	page: autoDraw = True
2523.0103 	EXP 	page: autoDraw = True
2523.0278 	EXP 	page: autoDraw = True
2523.0440 	EXP 	page: autoDraw = True
2523.0922 	EXP 	page: autoDraw = True
2523.1092 	EXP 	page: autoDraw = True
2523.1260 	EXP 	page: autoDraw = True
2523.1449 	EXP 	page: autoDraw = True
2523.1616 	EXP 	page: autoDraw = True
2523.2086 	EXP 	page: autoDraw = True
2523.2259 	EXP 	page: autoDraw = True
2523.2429 	EXP 	page: autoDraw = True
2523.2617 	EXP 	page: autoDraw = True
2523.2789 	EXP 	page: autoDraw = True
2523.3252 	EXP 	page: autoDraw = True
2523.3417 	EXP 	page: autoDraw = True
2523.3589 	EXP 	page: autoDraw = True
2523.3764 	EXP 	page: autoDraw = True
2523.3963 	EXP 	page: autoDraw = True
2523.4424 	EXP 	page: autoDraw = True
2523.4595 	EXP 	page: autoDraw = True
2523.4769 	EXP 	page: autoDraw = True
2523.4934 	EXP 	page: autoDraw = True
2523.5099 	EXP 	page: autoDraw = True
2523.5591 	EXP 	page: autoDraw = True
2523.5763 	EXP 	page: autoDraw = True
2523.5933 	EXP 	page: autoDraw = True
2523.6121 	EXP 	page: autoDraw = True
2523.6286 	EXP 	page: autoDraw = True
2523.6748 	EXP 	page: autoDraw = True
2523.6917 	EXP 	page: autoDraw = True
2523.7090 	EXP 	page: autoDraw = True
2523.7268 	EXP 	page: autoDraw = True
2523.7429 	EXP 	page: autoDraw = True
2523.7919 	EXP 	page: autoDraw = True
2523.8087 	EXP 	page: autoDraw = True
2523.8259 	EXP 	page: autoDraw = True
2523.8417 	EXP 	page: autoDraw = True
2523.8590 	EXP 	page: autoDraw = True
2523.9083 	EXP 	page: autoDraw = True
2523.9249 	EXP 	page: autoDraw = True
2523.9422 	EXP 	page: autoDraw = True
2523.9583 	EXP 	page: autoDraw = True
2523.9763 	EXP 	page: autoDraw = True
2524.0190 	EXP 	page: autoDraw = True
2524.0418 	EXP 	page: autoDraw = True
2524.0584 	EXP 	page: autoDraw = True
2524.0748 	EXP 	page: autoDraw = True
2524.0928 	EXP 	page: autoDraw = True
2524.1418 	EXP 	page: autoDraw = True
2524.1588 	EXP 	page: autoDraw = True
2524.1759 	EXP 	page: autoDraw = True
2524.1935 	EXP 	page: autoDraw = True
2524.2125 	EXP 	page: autoDraw = True
2524.2591 	EXP 	page: autoDraw = True
2524.2762 	EXP 	page: autoDraw = True
2524.2934 	EXP 	page: autoDraw = True
2524.3250 	EXP 	page: autoDraw = True
2524.3759 	EXP 	page: autoDraw = True
2524.3931 	EXP 	page: autoDraw = True
2524.4095 	EXP 	page: autoDraw = True
2524.4287 	EXP 	page: autoDraw = True
2524.4889 	EXP 	page: autoDraw = True
2524.5091 	EXP 	page: autoDraw = True
2524.5265 	EXP 	page: autoDraw = True
2524.5441 	EXP 	page: autoDraw = True
2524.5612 	EXP 	page: autoDraw = True
2524.6091 	EXP 	page: autoDraw = True
2524.6270 	EXP 	page: autoDraw = True
2524.6439 	EXP 	page: autoDraw = True
2524.6621 	EXP 	page: autoDraw = True
2524.6778 	EXP 	page: autoDraw = True
2524.7258 	EXP 	page: autoDraw = True
2524.7430 	EXP 	page: autoDraw = True
2524.7596 	EXP 	page: autoDraw = True
2524.7782 	EXP 	page: autoDraw = True
2524.7961 	EXP 	page: autoDraw = True
2524.8418 	EXP 	page: autoDraw = True
2524.8588 	EXP 	page: autoDraw = True
2524.8756 	EXP 	page: autoDraw = True
2524.8944 	EXP 	page: autoDraw = True
2524.9522 	EXP 	page: autoDraw = True
2524.9757 	EXP 	page: autoDraw = True
2524.9925 	EXP 	page: autoDraw = True
2525.0110 	EXP 	page: autoDraw = True
2525.0640 	EXP 	page: autoDraw = True
2525.0813 	EXP 	page: autoDraw = True
2525.1093 	EXP 	page: autoDraw = True
2525.1275 	EXP 	page: autoDraw = True
2525.1449 	EXP 	page: autoDraw = True
2525.1923 	EXP 	page: autoDraw = True
2525.2098 	EXP 	page: autoDraw = True
2525.2268 	EXP 	page: autoDraw = True
2525.2429 	EXP 	page: autoDraw = True
2525.2595 	EXP 	page: autoDraw = True
2525.3262 	EXP 	page: autoDraw = True
2525.3430 	EXP 	page: autoDraw = True
2525.3592 	EXP 	page: autoDraw = True
2525.3752 	EXP 	page: autoDraw = True
2525.4421 	EXP 	page: autoDraw = True
2525.4587 	EXP 	page: autoDraw = True
2525.4749 	EXP 	page: autoDraw = True
2525.4929 	EXP 	page: autoDraw = True
2525.5590 	EXP 	page: autoDraw = True
2525.5749 	EXP 	page: autoDraw = True
2525.5929 	EXP 	page: autoDraw = True
2525.6096 	EXP 	page: autoDraw = True
2525.6586 	EXP 	page: autoDraw = True
2525.6764 	EXP 	page: autoDraw = True
2525.6958 	EXP 	page: autoDraw = True
2525.7259 	EXP 	page: autoDraw = True
2525.7933 	EXP 	page: autoDraw = True
2525.8101 	EXP 	page: autoDraw = True
2525.8296 	EXP 	page: autoDraw = True
2525.8843 	EXP 	page: autoDraw = True
2525.9096 	EXP 	page: autoDraw = True
2525.9277 	EXP 	page: autoDraw = True
2525.9594 	EXP 	page: autoDraw = True
2526.0092 	EXP 	page: autoDraw = True
2526.0262 	EXP 	page: autoDraw = True
2526.0434 	EXP 	page: autoDraw = True
2526.0601 	EXP 	page: autoDraw = True
2526.0754 	EXP 	page: autoDraw = True
2526.1256 	EXP 	page: autoDraw = True
2526.1430 	EXP 	page: autoDraw = True
2526.1601 	EXP 	page: autoDraw = True
2526.1781 	EXP 	page: autoDraw = True
2526.1951 	EXP 	page: autoDraw = True
2526.2420 	EXP 	page: autoDraw = True
2526.2591 	EXP 	page: autoDraw = True
2526.2772 	EXP 	page: autoDraw = True
2526.2962 	EXP 	page: autoDraw = True
2526.3484 	EXP 	page: autoDraw = True
2526.3762 	EXP 	page: autoDraw = True
2526.3962 	EXP 	page: autoDraw = True
2526.4611 	EXP 	page: autoDraw = True
2526.4773 	EXP 	page: autoDraw = True
2526.4941 	EXP 	page: autoDraw = True
2526.5099 	EXP 	page: autoDraw = True
2526.5261 	EXP 	page: autoDraw = True
2526.5744 	EXP 	page: autoDraw = True
2526.5916 	EXP 	page: autoDraw = True
2526.6081 	EXP 	page: autoDraw = True
2526.6266 	EXP 	page: autoDraw = True
2526.6429 	EXP 	page: autoDraw = True
2526.6923 	EXP 	page: autoDraw = True
2526.7094 	EXP 	page: autoDraw = True
2526.7261 	EXP 	page: autoDraw = True
2526.7443 	EXP 	page: autoDraw = True
2526.7608 	EXP 	page: autoDraw = True
2526.8262 	EXP 	page: autoDraw = True
2526.8433 	EXP 	page: autoDraw = True
2526.8605 	EXP 	page: autoDraw = True
2526.8766 	EXP 	page: autoDraw = True
2526.9253 	EXP 	page: autoDraw = True
2526.9421 	EXP 	page: autoDraw = True
2526.9581 	EXP 	page: autoDraw = True
2526.9744 	EXP 	page: autoDraw = True
2526.9909 	EXP 	page: autoDraw = True
2527.0391 	EXP 	page: autoDraw = True
2527.0581 	EXP 	page: autoDraw = True
2527.0750 	EXP 	page: autoDraw = True
2527.0916 	EXP 	page: autoDraw = True
2527.1113 	EXP 	page: autoDraw = True
2527.1585 	EXP 	page: autoDraw = True
2527.1756 	EXP 	page: autoDraw = True
2527.1926 	EXP 	page: autoDraw = True
2527.2091 	EXP 	page: autoDraw = True
2527.2265 	EXP 	page: autoDraw = True
2527.2752 	EXP 	page: autoDraw = True
2527.2923 	EXP 	page: autoDraw = True
2527.3097 	EXP 	page: autoDraw = True
2527.3267 	EXP 	page: autoDraw = True
2527.3446 	EXP 	page: autoDraw = True
2527.4096 	EXP 	page: autoDraw = True
2527.4268 	EXP 	page: autoDraw = True
2527.4433 	EXP 	page: autoDraw = True
2527.4620 	EXP 	page: autoDraw = True
2527.5091 	EXP 	page: autoDraw = True
2527.5262 	EXP 	page: autoDraw = True
2527.5438 	EXP 	page: autoDraw = True
2527.5597 	EXP 	page: autoDraw = True
2527.5755 	EXP 	page: autoDraw = True
2527.6255 	EXP 	page: autoDraw = True
2527.6423 	EXP 	page: autoDraw = True
2527.6431 	DATA 	Mouse: Left button down, pos=(494,681)
2527.6604 	EXP 	page: autoDraw = True
2527.6604 	EXP 	stim4: color = '[0.1  0.1  0.25] (rgb)'
2527.6764 	EXP 	page: autoDraw = True
2527.6952 	EXP 	page: autoDraw = True
2527.7418 	EXP 	page: autoDraw = True
2527.7590 	EXP 	page: autoDraw = True
2527.7761 	EXP 	page: autoDraw = True
2527.7958 	EXP 	page: autoDraw = True
2527.7966 	DATA 	Mouse:  Left button up, pos=(494,681)
2527.8503 	EXP 	page: autoDraw = True
2527.8757 	EXP 	page: autoDraw = True
2527.8931 	EXP 	page: autoDraw = True
2527.9257 	EXP 	page: autoDraw = True
2527.9758 	EXP 	page: autoDraw = True
2527.9932 	EXP 	page: autoDraw = True
2528.0102 	EXP 	page: autoDraw = True
2528.0279 	EXP 	page: autoDraw = True
2528.0442 	EXP 	page: autoDraw = True
2528.0924 	EXP 	page: autoDraw = True
2528.1099 	EXP 	page: autoDraw = True
2528.1271 	EXP 	page: autoDraw = True
2528.1585 	EXP 	page: autoDraw = True
2528.2263 	EXP 	page: autoDraw = True
2528.2428 	EXP 	page: autoDraw = True
2528.2593 	EXP 	page: autoDraw = True
2528.2752 	EXP 	page: autoDraw = True
2528.3215 	EXP 	page: autoDraw = True
2528.3416 	EXP 	page: autoDraw = True
2528.3583 	EXP 	page: autoDraw = True
2528.3747 	EXP 	page: autoDraw = True
2528.3917 	EXP 	page: autoDraw = True
2528.4423 	EXP 	page: autoDraw = True
2528.4594 	EXP 	page: autoDraw = True
2528.4765 	EXP 	page: autoDraw = True
2528.4926 	EXP 	page: autoDraw = True
2528.5113 	EXP 	page: autoDraw = True
2528.5590 	EXP 	page: autoDraw = True
2528.5759 	EXP 	page: autoDraw = True
2528.5924 	EXP 	page: autoDraw = True
2528.6103 	EXP 	page: autoDraw = True
2528.6263 	EXP 	page: autoDraw = True
2528.6747 	EXP 	page: autoDraw = True
2528.6918 	EXP 	page: autoDraw = True
2528.7091 	EXP 	page: autoDraw = True
2528.7270 	EXP 	page: autoDraw = True
2528.7434 	EXP 	page: autoDraw = True
2528.7914 	EXP 	page: autoDraw = True
2528.8077 	EXP 	page: autoDraw = True
2528.8250 	EXP 	page: autoDraw = True
2528.8415 	EXP 	page: autoDraw = True
2528.8582 	EXP 	page: autoDraw = True
2528.9091 	EXP 	page: autoDraw = True
2528.9258 	EXP 	page: autoDraw = True
2528.9434 	EXP 	page: autoDraw = True
2528.9588 	EXP 	page: autoDraw = True
2528.9751 	EXP 	page: autoDraw = True
2529.0429 	EXP 	page: autoDraw = True
2529.0598 	EXP 	page: autoDraw = True
2529.0765 	EXP 	page: autoDraw = True
2529.0948 	EXP 	page: autoDraw = True
2529.1418 	EXP 	page: autoDraw = True
2529.1587 	EXP 	page: autoDraw = True
2529.1748 	EXP 	page: autoDraw = True
2529.1931 	EXP 	page: autoDraw = True
2529.2092 	EXP 	page: autoDraw = True
2529.2582 	EXP 	page: autoDraw = True
2529.2749 	EXP 	page: autoDraw = True
2529.2915 	EXP 	page: autoDraw = True
2529.3086 	EXP 	page: autoDraw = True
2529.3261 	EXP 	page: autoDraw = True
2529.3931 	EXP 	page: autoDraw = True
2529.4099 	EXP 	page: autoDraw = True
2529.4295 	EXP 	page: autoDraw = True
2529.4825 	EXP 	page: autoDraw = True
2529.5092 	EXP 	page: autoDraw = True
2529.5273 	EXP 	page: autoDraw = True
2529.5455 	EXP 	page: autoDraw = True
2529.5953 	EXP 	page: autoDraw = True
2529.6126 	EXP 	page: autoDraw = True
2529.6299 	EXP 	page: autoDraw = True
2529.6589 	EXP 	page: autoDraw = True
2529.7261 	EXP 	page: autoDraw = True
2529.7428 	EXP 	page: autoDraw = True
2529.7593 	EXP 	page: autoDraw = True
2529.7748 	EXP 	page: autoDraw = True
2529.8421 	EXP 	page: autoDraw = True
2529.8586 	EXP 	page: autoDraw = True
2529.8756 	EXP 	page: autoDraw = True
2529.8923 	EXP 	page: autoDraw = True
2529.9587 	EXP 	page: autoDraw = True
2529.9748 	EXP 	page: autoDraw = True
2529.9927 	EXP 	page: autoDraw = True
2530.0116 	EXP 	page: autoDraw = True
2530.0591 	EXP 	page: autoDraw = True
2530.0760 	EXP 	page: autoDraw = True
2530.0931 	EXP 	page: autoDraw = True
2530.1109 	EXP 	page: autoDraw = True
2530.1269 	EXP 	page: autoDraw = True
2530.1752 	EXP 	page: autoDraw = True
2530.1920 	EXP 	page: autoDraw = True
2530.2091 	EXP 	page: autoDraw = True
2530.2271 	EXP 	page: autoDraw = True
2530.2442 	EXP 	page: autoDraw = True
2530.2925 	EXP 	page: autoDraw = True
2530.3094 	EXP 	page: autoDraw = True
2530.3262 	EXP 	page: autoDraw = True
2530.3444 	EXP 	page: autoDraw = True
2530.3614 	EXP 	page: autoDraw = True
2530.4091 	EXP 	page: autoDraw = True
2530.4262 	EXP 	page: autoDraw = True
2530.4429 	EXP 	page: autoDraw = True
2530.4594 	EXP 	page: autoDraw = True
2530.4753 	EXP 	page: autoDraw = True
2530.5255 	EXP 	page: autoDraw = True
2530.5426 	EXP 	page: autoDraw = True
2530.5591 	EXP 	page: autoDraw = True
2530.5776 	EXP 	page: autoDraw = True
2530.6325 	EXP 	page: autoDraw = True
2530.6589 	EXP 	page: autoDraw = True
2530.6762 	EXP 	page: autoDraw = True
2530.6935 	EXP 	page: autoDraw = True
2530.7594 	EXP 	page: autoDraw = True
2530.7772 	EXP 	page: autoDraw = True
2530.7940 	EXP 	page: autoDraw = True
2530.8619 	EXP 	page: autoDraw = True
2530.8781 	EXP 	page: autoDraw = True
2530.8945 	EXP 	page: autoDraw = True
2530.9118 	EXP 	page: autoDraw = True
2530.9762 	EXP 	page: autoDraw = True
2530.9934 	EXP 	page: autoDraw = True
2530.9941 	DATA 	Mouse: Left button down, pos=(964,210)
2531.0112 	EXP 	page: autoDraw = True
2531.0112 	EXP 	stim8: color = '[0.1  0.1  0.25] (rgb)'
2531.0296 	EXP 	page: autoDraw = True
2531.0920 	EXP 	page: autoDraw = True
2531.0926 	DATA 	Mouse:  Left button up, pos=(964,210)
2531.1092 	EXP 	page: autoDraw = True
2531.1256 	EXP 	page: autoDraw = True
2531.1443 	EXP 	page: autoDraw = True
2531.1623 	EXP 	page: autoDraw = True
2531.2262 	EXP 	page: autoDraw = True
2531.2428 	EXP 	page: autoDraw = True
2531.2597 	EXP 	page: autoDraw = True
2531.2761 	EXP 	page: autoDraw = True
2531.3214 	EXP 	page: autoDraw = True
2531.3415 	EXP 	page: autoDraw = True
2531.3582 	EXP 	page: autoDraw = True
2531.3748 	EXP 	page: autoDraw = True
2531.3921 	EXP 	page: autoDraw = True
2531.4426 	EXP 	page: autoDraw = True
2531.4594 	EXP 	page: autoDraw = True
2531.4755 	EXP 	page: autoDraw = True
2531.4936 	EXP 	page: autoDraw = True
2531.5105 	EXP 	page: autoDraw = True
2531.5586 	EXP 	page: autoDraw = True
2531.5752 	EXP 	page: autoDraw = True
2531.5921 	EXP 	page: autoDraw = True
2531.6099 	EXP 	page: autoDraw = True
2531.6283 	EXP 	page: autoDraw = True
2531.6751 	EXP 	page: autoDraw = True
2531.6927 	EXP 	page: autoDraw = True
2531.7112 	EXP 	page: autoDraw = True
2531.7297 	EXP 	page: autoDraw = True
2531.7836 	EXP 	page: autoDraw = True
2531.8090 	EXP 	page: autoDraw = True
2531.8277 	EXP 	page: autoDraw = True
2531.8445 	EXP 	page: autoDraw = True
2531.8608 	EXP 	page: autoDraw = True
2531.9090 	EXP 	page: autoDraw = True
2531.9262 	EXP 	page: autoDraw = True
2531.9432 	EXP 	page: autoDraw = True
2531.9598 	EXP 	page: autoDraw = True
2531.9772 	EXP 	page: autoDraw = True
2532.0257 	EXP 	page: autoDraw = True
2532.0429 	EXP 	page: autoDraw = True
2532.0594 	EXP 	page: autoDraw = True
2532.0759 	EXP 	page: autoDraw = True
2532.0954 	EXP 	page: autoDraw = True
2532.1425 	EXP 	page: autoDraw = True
2532.1589 	EXP 	page: autoDraw = True
2532.1758 	EXP 	page: autoDraw = True
2532.1924 	EXP 	page: autoDraw = True
2532.2100 	EXP 	page: autoDraw = True
2532.2584 	EXP 	page: autoDraw = True
2532.2748 	EXP 	page: autoDraw = True
2532.2916 	EXP 	page: autoDraw = True
2532.3080 	EXP 	page: autoDraw = True
2532.3255 	EXP 	page: autoDraw = True
2532.3748 	EXP 	page: autoDraw = True
2532.3915 	EXP 	page: autoDraw = True
2532.4081 	EXP 	page: autoDraw = True
2532.4266 	EXP 	page: autoDraw = True
2532.4430 	EXP 	page: autoDraw = True
2532.4916 	EXP 	page: autoDraw = True
2532.5087 	EXP 	page: autoDraw = True
2532.5257 	EXP 	page: autoDraw = True
2532.5450 	EXP 	page: autoDraw = True
2532.5624 	EXP 	page: autoDraw = True
2532.6084 	EXP 	page: autoDraw = True
2532.6249 	EXP 	page: autoDraw = True
2532.6414 	EXP 	page: autoDraw = True
2532.6579 	EXP 	page: autoDraw = True
2532.6750 	EXP 	page: autoDraw = True
2532.7249 	EXP 	page: autoDraw = True
2532.7413 	EXP 	page: autoDraw = True
2532.7581 	EXP 	page: autoDraw = True
2532.7760 	EXP 	page: autoDraw = True
2532.7943 	EXP 	page: autoDraw = True
2532.8418 	EXP 	page: autoDraw = True
2532.8586 	EXP 	page: autoDraw = True
2532.8755 	EXP 	page: autoDraw = True
2532.8929 	EXP 	page: autoDraw = True
2532.9553 	EXP 	page: autoDraw = True
2532.9757 	EXP 	page: autoDraw = True
2532.9927 	EXP 	page: autoDraw = True
2533.0112 	EXP 	page: autoDraw = True
2533.0666 	EXP 	page: autoDraw = True
2533.0923 	EXP 	page: autoDraw = True
2533.1126 	EXP 	page: autoDraw = True
2533.1767 	EXP 	page: autoDraw = True
2533.1935 	EXP 	page: autoDraw = True
2533.2096 	EXP 	page: autoDraw = True
2533.2282 	EXP 	page: autoDraw = True
2533.2447 	EXP 	page: autoDraw = True
2533.3094 	EXP 	page: autoDraw = True
2533.3264 	EXP 	page: autoDraw = True
2533.3445 	EXP 	page: autoDraw = True
2533.3627 	EXP 	page: autoDraw = True
2533.4090 	EXP 	page: autoDraw = True
2533.4259 	EXP 	page: autoDraw = True
2533.4427 	EXP 	page: autoDraw = True
2533.4604 	EXP 	page: autoDraw = True
2533.4759 	EXP 	page: autoDraw = True
2533.5255 	EXP 	page: autoDraw = True
2533.5426 	EXP 	page: autoDraw = True
2533.5595 	EXP 	page: autoDraw = True
2533.5776 	EXP 	page: autoDraw = True
2533.5945 	EXP 	page: autoDraw = True
2533.6418 	EXP 	page: autoDraw = True
2533.6586 	EXP 	page: autoDraw = True
2533.6753 	EXP 	page: autoDraw = True
2533.6943 	EXP 	page: autoDraw = True
2533.7550 	EXP 	page: autoDraw = True
2533.7755 	EXP 	page: autoDraw = True
2533.7922 	EXP 	page: autoDraw = True
2533.8096 	EXP 	page: autoDraw = True
2533.8274 	EXP 	page: autoDraw = True
2533.8757 	EXP 	page: autoDraw = True
2533.8932 	EXP 	page: autoDraw = True
2533.9111 	EXP 	page: autoDraw = True
2533.9424 	EXP 	page: autoDraw = True
2533.9925 	EXP 	page: autoDraw = True
2534.0095 	EXP 	page: autoDraw = True
2534.0266 	EXP 	page: autoDraw = True
2534.0436 	EXP 	page: autoDraw = True
2534.0625 	EXP 	page: autoDraw = True
2534.1084 	EXP 	page: autoDraw = True
2534.1259 	EXP 	page: autoDraw = True
2534.1441 	EXP 	page: autoDraw = True
2534.1624 	EXP 	page: autoDraw = True
2534.2175 	EXP 	page: autoDraw = True
2534.2424 	EXP 	page: autoDraw = True
2534.2594 	EXP 	page: autoDraw = True
2534.2760 	EXP 	page: autoDraw = True
2534.2952 	EXP 	page: autoDraw = True
2534.3425 	EXP 	page: autoDraw = True
2534.3595 	EXP 	page: autoDraw = True
2534.3764 	EXP 	page: autoDraw = True
2534.4081 	EXP 	page: autoDraw = True
2534.4538 	EXP 	page: autoDraw = True
2534.4758 	EXP 	page: autoDraw = True
2534.4936 	EXP 	page: autoDraw = True
2534.5122 	EXP 	page: autoDraw = True
2534.5293 	EXP 	page: autoDraw = True
2534.5752 	EXP 	page: autoDraw = True
2534.5924 	EXP 	page: autoDraw = True
2534.6092 	EXP 	page: autoDraw = True
2534.6259 	EXP 	page: autoDraw = True
2534.6424 	EXP 	page: autoDraw = True
2534.7090 	EXP 	page: autoDraw = True
2534.7251 	EXP 	page: autoDraw = True
2534.7421 	EXP 	page: autoDraw = True
2534.7586 	EXP 	page: autoDraw = True
2534.8085 	EXP 	page: autoDraw = True
2534.8249 	EXP 	page: autoDraw = True
2534.8415 	EXP 	page: autoDraw = True
2534.8424 	DATA 	Mouse: Left button down, pos=(735,101)
2534.8597 	EXP 	page: autoDraw = True
2534.8597 	EXP 	stim7: color = '[0.1  0.1  0.25] (rgb)'
2534.8750 	EXP 	page: autoDraw = True
2534.9254 	EXP 	page: autoDraw = True
2534.9427 	EXP 	page: autoDraw = True
2534.9434 	DATA 	Mouse:  Left button up, pos=(735,101)
2534.9592 	EXP 	page: autoDraw = True
2534.9766 	EXP 	page: autoDraw = True
2534.9953 	EXP 	page: autoDraw = True
2535.0592 	EXP 	page: autoDraw = True
2535.0760 	EXP 	page: autoDraw = True
2535.0948 	EXP 	page: autoDraw = True
2535.1121 	EXP 	page: autoDraw = True
2535.1760 	EXP 	page: autoDraw = True
2535.1937 	EXP 	page: autoDraw = True
2535.2109 	EXP 	page: autoDraw = True
2535.2294 	EXP 	page: autoDraw = True
2535.2756 	EXP 	page: autoDraw = True
2535.2931 	EXP 	page: autoDraw = True
2535.3108 	EXP 	page: autoDraw = True
2535.3277 	EXP 	page: autoDraw = True
2535.3448 	EXP 	page: autoDraw = True
2535.4104 	EXP 	page: autoDraw = True
2535.4279 	EXP 	page: autoDraw = True
2535.4444 	EXP 	page: autoDraw = True
2535.4608 	EXP 	page: autoDraw = True
2535.5084 	EXP 	page: autoDraw = True
2535.5247 	EXP 	page: autoDraw = True
2535.5420 	EXP 	page: autoDraw = True
2535.5587 	EXP 	page: autoDraw = True
2535.5771 	EXP 	page: autoDraw = True
2535.6254 	EXP 	page: autoDraw = True
2535.6427 	EXP 	page: autoDraw = True
2535.6598 	EXP 	page: autoDraw = True
2535.6762 	EXP 	page: autoDraw = True
2535.6954 	EXP 	page: autoDraw = True
2535.7419 	EXP 	page: autoDraw = True
2535.7592 	EXP 	page: autoDraw = True
2535.7762 	EXP 	page: autoDraw = True
2535.7942 	EXP 	page: autoDraw = True
2535.8128 	EXP 	page: autoDraw = True
2535.8583 	EXP 	page: autoDraw = True
2535.8755 	EXP 	page: autoDraw = True
2535.8923 	EXP 	page: autoDraw = True
2535.9102 	EXP 	page: autoDraw = True
2535.9265 	EXP 	page: autoDraw = True
2535.9754 	EXP 	page: autoDraw = True
2535.9936 	EXP 	page: autoDraw = True
2536.0108 	EXP 	page: autoDraw = True
2536.0429 	EXP 	page: autoDraw = True
2536.0442 	DATA 	Mouse: Left button down, pos=(713,774)
2536.1095 	EXP 	page: autoDraw = True
2536.1095 	EXP 	stim3: color = '[0.1  0.1  0.25] (rgb)'
2536.1260 	EXP 	page: autoDraw = True
2536.1455 	EXP 	page: autoDraw = True
2536.1467 	DATA 	Mouse:  Left button up, pos=(713,774)
2536.1631 	EXP 	page: autoDraw = True
2536.2090 	EXP 	page: autoDraw = True
2536.2261 	EXP 	page: autoDraw = True
2536.2430 	EXP 	page: autoDraw = True
2536.2592 	EXP 	page: autoDraw = True
2536.2747 	EXP 	page: autoDraw = True
2536.3253 	EXP 	page: autoDraw = True
2536.3421 	EXP 	page: autoDraw = True
2536.3591 	EXP 	page: autoDraw = True
2536.3759 	EXP 	page: autoDraw = True
2536.3929 	EXP 	page: autoDraw = True
2536.4417 	EXP 	page: autoDraw = True
2536.4586 	EXP 	page: autoDraw = True
