29.2596 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1440, 900]. Using actual size
59.0623 	EXP 	page: autoDraw = True
59.0787 	EXP 	page: autoDraw = True
59.0953 	EXP 	page: autoDraw = True
59.1119 	EXP 	page: autoDraw = True
59.1300 	EXP 	page: autoDraw = True
59.1786 	EXP 	page: autoDraw = True
59.1956 	EXP 	page: autoDraw = True
59.2122 	EXP 	page: autoDraw = True
59.2287 	EXP 	page: autoDraw = True
59.2474 	EXP 	page: autoDraw = True
59.3129 	EXP 	page: autoDraw = True
59.3299 	EXP 	page: autoDraw = True
59.3477 	EXP 	page: autoDraw = True
59.3659 	EXP 	page: autoDraw = True
59.4300 	EXP 	page: autoDraw = True
59.4473 	EXP 	page: autoDraw = True
59.4642 	EXP 	page: autoDraw = True
59.5282 	EXP 	page: autoDraw = True
59.5459 	EXP 	page: autoDraw = True
59.5630 	EXP 	page: autoDraw = True
59.5807 	EXP 	page: autoDraw = True
59.5988 	EXP 	page: autoDraw = True
59.6464 	EXP 	page: autoDraw = True
59.6640 	EXP 	page: autoDraw = True
59.6809 	EXP 	page: autoDraw = True
59.6959 	EXP 	page: autoDraw = True
59.7131 	EXP 	page: autoDraw = True
59.7625 	EXP 	page: autoDraw = True
59.7798 	EXP 	page: autoDraw = True
59.7966 	EXP 	page: autoDraw = True
59.8132 	EXP 	page: autoDraw = True
59.8310 	EXP 	page: autoDraw = True
59.8966 	EXP 	page: autoDraw = True
59.9130 	EXP 	page: autoDraw = True
59.9302 	EXP 	page: autoDraw = True
59.9485 	EXP 	page: autoDraw = True
60.0128 	EXP 	page: autoDraw = True
60.0292 	EXP 	page: autoDraw = True
60.0486 	EXP 	page: autoDraw = True
60.0655 	EXP 	page: autoDraw = True
60.1128 	EXP 	page: autoDraw = True
60.1136 	DATA 	Mouse: Left button down, pos=(377,443)
60.1309 	EXP 	page: autoDraw = True
60.1309 	EXP 	stim5: color = '[0.1  0.1  0.25] (rgb)'
60.1464 	EXP 	page: autoDraw = True
60.1654 	EXP 	page: autoDraw = True
60.2212 	EXP 	page: autoDraw = True
60.2465 	EXP 	page: autoDraw = True
60.2474 	DATA 	Mouse:  Left button up, pos=(377,443)
60.2657 	EXP 	page: autoDraw = True
60.2964 	EXP 	page: autoDraw = True
60.3464 	EXP 	page: autoDraw = True
60.3644 	EXP 	page: autoDraw = True
60.3809 	EXP 	page: autoDraw = True
60.3999 	EXP 	page: autoDraw = True
60.4569 	EXP 	page: autoDraw = True
60.4797 	EXP 	page: autoDraw = True
60.4971 	EXP 	page: autoDraw = True
60.5142 	EXP 	page: autoDraw = True
60.5320 	EXP 	page: autoDraw = True
60.5796 	EXP 	page: autoDraw = True
60.5969 	EXP 	page: autoDraw = True
60.6144 	EXP 	page: autoDraw = True
60.6309 	EXP 	page: autoDraw = True
60.6488 	EXP 	page: autoDraw = True
60.6962 	EXP 	page: autoDraw = True
60.7136 	EXP 	page: autoDraw = True
60.7310 	EXP 	page: autoDraw = True
60.7469 	EXP 	page: autoDraw = True
60.7637 	EXP 	page: autoDraw = True
60.8117 	EXP 	page: autoDraw = True
60.8286 	EXP 	page: autoDraw = True
60.8454 	EXP 	page: autoDraw = True
60.8623 	EXP 	page: autoDraw = True
60.8791 	EXP 	page: autoDraw = True
60.9290 	EXP 	page: autoDraw = True
60.9456 	EXP 	page: autoDraw = True
60.9641 	EXP 	page: autoDraw = True
60.9795 	EXP 	page: autoDraw = True
60.9951 	EXP 	page: autoDraw = True
61.0456 	EXP 	page: autoDraw = True
61.0621 	EXP 	page: autoDraw = True
61.0788 	EXP 	page: autoDraw = True
61.0954 	EXP 	page: autoDraw = True
61.1119 	EXP 	page: autoDraw = True
61.1623 	EXP 	page: autoDraw = True
61.1794 	EXP 	page: autoDraw = True
61.1958 	EXP 	page: autoDraw = True
61.2126 	EXP 	page: autoDraw = True
61.2295 	EXP 	page: autoDraw = True
61.2964 	EXP 	page: autoDraw = True
61.3127 	EXP 	page: autoDraw = True
61.3302 	EXP 	page: autoDraw = True
61.3492 	EXP 	page: autoDraw = True
61.3957 	EXP 	page: autoDraw = True
61.4122 	EXP 	page: autoDraw = True
61.4284 	EXP 	page: autoDraw = True
61.4464 	EXP 	page: autoDraw = True
61.4621 	EXP 	page: autoDraw = True
61.5121 	EXP 	page: autoDraw = True
61.5293 	EXP 	page: autoDraw = True
61.5457 	EXP 	page: autoDraw = True
61.5630 	EXP 	page: autoDraw = True
61.5792 	EXP 	page: autoDraw = True
61.6287 	EXP 	page: autoDraw = True
61.6461 	EXP 	page: autoDraw = True
61.6626 	EXP 	page: autoDraw = True
61.6811 	EXP 	page: autoDraw = True
61.6978 	EXP 	page: autoDraw = True
61.7465 	EXP 	page: autoDraw = True
61.7638 	EXP 	page: autoDraw = True
61.7807 	EXP 	page: autoDraw = True
61.7986 	EXP 	page: autoDraw = True
61.8163 	EXP 	page: autoDraw = True
61.8629 	EXP 	page: autoDraw = True
61.8797 	EXP 	page: autoDraw = True
61.8965 	EXP 	page: autoDraw = True
61.9134 	EXP 	page: autoDraw = True
61.9317 	EXP 	page: autoDraw = True
61.9794 	EXP 	page: autoDraw = True
61.9963 	EXP 	page: autoDraw = True
62.0126 	EXP 	page: autoDraw = True
62.0302 	EXP 	page: autoDraw = True
62.0482 	EXP 	page: autoDraw = True
62.0958 	EXP 	page: autoDraw = True
62.1126 	EXP 	page: autoDraw = True
62.1302 	EXP 	page: autoDraw = True
62.1482 	EXP 	page: autoDraw = True
62.2046 	EXP 	page: autoDraw = True
62.2296 	EXP 	page: autoDraw = True
62.2471 	EXP 	page: autoDraw = True
62.2655 	EXP 	page: autoDraw = True
62.3298 	EXP 	page: autoDraw = True
62.3463 	EXP 	page: autoDraw = True
62.3653 	EXP 	page: autoDraw = True
62.3814 	EXP 	page: autoDraw = True
62.4459 	EXP 	page: autoDraw = True
62.4621 	EXP 	page: autoDraw = True
62.4786 	EXP 	page: autoDraw = True
62.4946 	EXP 	page: autoDraw = True
62.5631 	EXP 	page: autoDraw = True
62.5795 	EXP 	page: autoDraw = True
62.5986 	EXP 	page: autoDraw = True
62.6149 	EXP 	page: autoDraw = True
62.6622 	EXP 	page: autoDraw = True
62.6791 	EXP 	page: autoDraw = True
62.6952 	EXP 	page: autoDraw = True
62.7115 	EXP 	page: autoDraw = True
62.7284 	EXP 	page: autoDraw = True
62.7789 	EXP 	page: autoDraw = True
62.7953 	EXP 	page: autoDraw = True
62.8121 	EXP 	page: autoDraw = True
62.8286 	EXP 	page: autoDraw = True
62.8453 	EXP 	page: autoDraw = True
62.8958 	EXP 	page: autoDraw = True
62.9127 	EXP 	page: autoDraw = True
62.9297 	EXP 	page: autoDraw = True
62.9479 	EXP 	page: autoDraw = True
63.0069 	EXP 	page: autoDraw = True
63.0293 	EXP 	page: autoDraw = True
63.0469 	EXP 	page: autoDraw = True
63.0655 	EXP 	page: autoDraw = True
63.1196 	EXP 	page: autoDraw = True
63.1461 	EXP 	page: autoDraw = True
63.1660 	EXP 	page: autoDraw = True
63.2331 	EXP 	page: autoDraw = True
63.2492 	EXP 	page: autoDraw = True
63.2666 	EXP 	page: autoDraw = True
63.2963 	EXP 	page: autoDraw = True
63.3138 	EXP 	page: autoDraw = True
63.3628 	EXP 	page: autoDraw = True
63.3803 	EXP 	page: autoDraw = True
63.3973 	EXP 	page: autoDraw = True
63.4129 	EXP 	page: autoDraw = True
63.4301 	EXP 	page: autoDraw = True
63.4791 	EXP 	page: autoDraw = True
63.4962 	EXP 	page: autoDraw = True
63.5132 	EXP 	page: autoDraw = True
63.5299 	EXP 	page: autoDraw = True
63.5486 	EXP 	page: autoDraw = True
63.5958 	EXP 	page: autoDraw = True
63.6130 	EXP 	page: autoDraw = True
63.6292 	EXP 	page: autoDraw = True
63.6482 	EXP 	page: autoDraw = True
63.7055 	EXP 	page: autoDraw = True
63.7293 	EXP 	page: autoDraw = True
63.7480 	EXP 	page: autoDraw = True
63.7797 	EXP 	page: autoDraw = True
63.8295 	EXP 	page: autoDraw = True
63.8465 	EXP 	page: autoDraw = True
63.8647 	EXP 	page: autoDraw = True
63.8962 	EXP 	page: autoDraw = True
63.9461 	EXP 	page: autoDraw = True
63.9648 	EXP 	page: autoDraw = True
63.9820 	EXP 	page: autoDraw = True
64.0123 	EXP 	page: autoDraw = True
64.0136 	DATA 	Mouse: Left button down, pos=(1068,451)
64.0799 	EXP 	page: autoDraw = True
64.0799 	EXP 	stim1: color = '[0.1  0.1  0.25] (rgb)'
64.0966 	EXP 	page: autoDraw = True
64.0976 	DATA 	Mouse:  Left button up, pos=(1068,451)
64.1146 	EXP 	page: autoDraw = True
64.1308 	EXP 	page: autoDraw = True
64.1790 	EXP 	page: autoDraw = True
64.1955 	EXP 	page: autoDraw = True
64.2120 	EXP 	page: autoDraw = True
64.2280 	EXP 	page: autoDraw = True
64.2453 	EXP 	page: autoDraw = True
64.3127 	EXP 	page: autoDraw = True
64.3288 	EXP 	page: autoDraw = True
64.3460 	EXP 	page: autoDraw = True
64.3634 	EXP 	page: autoDraw = True
64.4127 	EXP 	page: autoDraw = True
64.4290 	EXP 	page: autoDraw = True
64.4458 	EXP 	page: autoDraw = True
64.4619 	EXP 	page: autoDraw = True
64.4781 	EXP 	page: autoDraw = True
64.5268 	EXP 	page: autoDraw = True
64.5454 	EXP 	page: autoDraw = True
64.5620 	EXP 	page: autoDraw = True
64.5785 	EXP 	page: autoDraw = True
64.5957 	EXP 	page: autoDraw = True
64.6457 	EXP 	page: autoDraw = True
64.6635 	EXP 	page: autoDraw = True
64.6800 	EXP 	page: autoDraw = True
64.6965 	EXP 	page: autoDraw = True
64.7142 	EXP 	page: autoDraw = True
64.7793 	EXP 	page: autoDraw = True
64.7955 	EXP 	page: autoDraw = True
64.8141 	EXP 	page: autoDraw = True
64.8301 	EXP 	page: autoDraw = True
64.8789 	EXP 	page: autoDraw = True
64.8952 	EXP 	page: autoDraw = True
64.9118 	EXP 	page: autoDraw = True
64.9286 	EXP 	page: autoDraw = True
64.9457 	EXP 	page: autoDraw = True
65.0133 	EXP 	page: autoDraw = True
65.0293 	EXP 	page: autoDraw = True
65.0490 	EXP 	page: autoDraw = True
65.0662 	EXP 	page: autoDraw = True
65.1129 	EXP 	page: autoDraw = True
65.1298 	EXP 	page: autoDraw = True
65.1459 	EXP 	page: autoDraw = True
65.1645 	EXP 	page: autoDraw = True
65.1801 	EXP 	page: autoDraw = True
65.2295 	EXP 	page: autoDraw = True
65.2460 	EXP 	page: autoDraw = True
65.2626 	EXP 	page: autoDraw = True
65.2811 	EXP 	page: autoDraw = True
65.2981 	EXP 	page: autoDraw = True
65.3455 	EXP 	page: autoDraw = True
65.3630 	EXP 	page: autoDraw = True
65.3797 	EXP 	page: autoDraw = True
65.3969 	EXP 	page: autoDraw = True
65.4151 	EXP 	page: autoDraw = True
65.4802 	EXP 	page: autoDraw = True
65.4973 	EXP 	page: autoDraw = True
65.5138 	EXP 	page: autoDraw = True
65.5302 	EXP 	page: autoDraw = True
65.5795 	EXP 	page: autoDraw = True
65.5960 	EXP 	page: autoDraw = True
65.6125 	EXP 	page: autoDraw = True
65.6285 	EXP 	page: autoDraw = True
65.6449 	EXP 	page: autoDraw = True
65.6963 	EXP 	page: autoDraw = True
65.7139 	EXP 	page: autoDraw = True
65.7313 	EXP 	page: autoDraw = True
65.7474 	EXP 	page: autoDraw = True
65.7648 	EXP 	page: autoDraw = True
65.7821 	EXP 	page: autoDraw = True
65.8296 	EXP 	page: autoDraw = True
65.8473 	EXP 	page: autoDraw = True
65.8631 	EXP 	page: autoDraw = True
65.8799 	EXP 	page: autoDraw = True
65.8960 	EXP 	page: autoDraw = True
65.9462 	EXP 	page: autoDraw = True
65.9637 	EXP 	page: autoDraw = True
65.9809 	EXP 	page: autoDraw = True
65.9992 	EXP 	page: autoDraw = True
66.0160 	EXP 	page: autoDraw = True
66.0625 	EXP 	page: autoDraw = True
66.0798 	EXP 	page: autoDraw = True
66.0966 	EXP 	page: autoDraw = True
66.1149 	EXP 	page: autoDraw = True
66.1314 	EXP 	page: autoDraw = True
66.1789 	EXP 	page: autoDraw = True
66.1957 	EXP 	page: autoDraw = True
66.2119 	EXP 	page: autoDraw = True
66.2278 	EXP 	page: autoDraw = True
66.2447 	EXP 	page: autoDraw = True
66.2955 	EXP 	page: autoDraw = True
66.3122 	EXP 	page: autoDraw = True
66.3287 	EXP 	page: autoDraw = True
66.3461 	EXP 	page: autoDraw = True
66.3637 	EXP 	page: autoDraw = True
66.4153 	EXP 	page: autoDraw = True
66.4315 	EXP 	page: autoDraw = True
66.4485 	EXP 	page: autoDraw = True
66.4660 	EXP 	page: autoDraw = True
66.5312 	EXP 	page: autoDraw = True
66.5474 	EXP 	page: autoDraw = True
66.5641 	EXP 	page: autoDraw = True
66.5807 	EXP 	page: autoDraw = True
66.5964 	EXP 	page: autoDraw = True
66.6632 	EXP 	page: autoDraw = True
66.6798 	EXP 	page: autoDraw = True
66.6965 	EXP 	page: autoDraw = True
66.7137 	EXP 	page: autoDraw = True
66.7793 	EXP 	page: autoDraw = True
66.7955 	EXP 	page: autoDraw = True
66.8119 	EXP 	page: autoDraw = True
66.8286 	EXP 	page: autoDraw = True
66.8796 	EXP 	page: autoDraw = True
66.8965 	EXP 	page: autoDraw = True
66.9131 	EXP 	page: autoDraw = True
66.9311 	EXP 	page: autoDraw = True
66.9465 	EXP 	page: autoDraw = True
66.9965 	EXP 	page: autoDraw = True
67.0153 	EXP 	page: autoDraw = True
67.0315 	EXP 	page: autoDraw = True
67.0619 	EXP 	page: autoDraw = True
67.1298 	EXP 	page: autoDraw = True
67.1462 	EXP 	page: autoDraw = True
67.1651 	EXP 	page: autoDraw = True
67.1809 	EXP 	page: autoDraw = True
67.2289 	EXP 	page: autoDraw = True
67.2455 	EXP 	page: autoDraw = True
67.2622 	EXP 	page: autoDraw = True
67.2795 	EXP 	page: autoDraw = True
67.2952 	EXP 	page: autoDraw = True
67.3457 	EXP 	page: autoDraw = True
67.3631 	EXP 	page: autoDraw = True
67.3798 	EXP 	page: autoDraw = True
67.3978 	EXP 	page: autoDraw = True
67.4151 	EXP 	page: autoDraw = True
67.4622 	EXP 	page: autoDraw = True
67.4804 	EXP 	page: autoDraw = True
67.4975 	EXP 	page: autoDraw = True
67.5148 	EXP 	page: autoDraw = True
67.5325 	EXP 	page: autoDraw = True
67.5791 	EXP 	page: autoDraw = True
67.5952 	EXP 	page: autoDraw = True
67.6119 	EXP 	page: autoDraw = True
67.6283 	EXP 	page: autoDraw = True
67.6454 	EXP 	page: autoDraw = True
67.6955 	EXP 	page: autoDraw = True
67.7118 	EXP 	page: autoDraw = True
67.7288 	EXP 	page: autoDraw = True
67.7460 	EXP 	page: autoDraw = True
67.7649 	EXP 	page: autoDraw = True
67.8120 	EXP 	page: autoDraw = True
67.8286 	EXP 	page: autoDraw = True
67.8461 	EXP 	page: autoDraw = True
67.8625 	EXP 	page: autoDraw = True
67.8803 	EXP 	page: autoDraw = True
67.9289 	EXP 	page: autoDraw = True
67.9457 	EXP 	page: autoDraw = True
67.9627 	EXP 	page: autoDraw = True
67.9782 	EXP 	page: autoDraw = True
67.9951 	EXP 	page: autoDraw = True
68.0457 	EXP 	page: autoDraw = True
68.0621 	EXP 	page: autoDraw = True
68.0791 	EXP 	page: autoDraw = True
68.0957 	EXP 	page: autoDraw = True
68.0968 	DATA 	Mouse: Left button down, pos=(494,683)
68.1155 	EXP 	page: autoDraw = True
68.1155 	EXP 	stim4: color = '[0.1  0.1  0.25] (rgb)'
68.1618 	EXP 	page: autoDraw = True
68.1788 	EXP 	page: autoDraw = True
68.1953 	EXP 	page: autoDraw = True
68.2118 	EXP 	page: autoDraw = True
68.2291 	EXP 	page: autoDraw = True
68.2789 	EXP 	page: autoDraw = True
68.2796 	DATA 	Mouse:  Left button up, pos=(494,683)
68.2955 	EXP 	page: autoDraw = True
68.3124 	EXP 	page: autoDraw = True
68.3283 	EXP 	page: autoDraw = True
68.3448 	EXP 	page: autoDraw = True
68.3952 	EXP 	page: autoDraw = True
68.4118 	EXP 	page: autoDraw = True
68.4288 	EXP 	page: autoDraw = True
68.4461 	EXP 	page: autoDraw = True
68.4628 	EXP 	page: autoDraw = True
68.5298 	EXP 	page: autoDraw = True
68.5463 	EXP 	page: autoDraw = True
68.5658 	EXP 	page: autoDraw = True
68.5834 	EXP 	page: autoDraw = True
68.6294 	EXP 	page: autoDraw = True
68.6469 	EXP 	page: autoDraw = True
68.6657 	EXP 	page: autoDraw = True
68.6835 	EXP 	page: autoDraw = True
68.7356 	EXP 	page: autoDraw = True
68.7631 	EXP 	page: autoDraw = True
68.7808 	EXP 	page: autoDraw = True
68.7980 	EXP 	page: autoDraw = True
68.8476 	EXP 	page: autoDraw = True
68.8653 	EXP 	page: autoDraw = True
68.8812 	EXP 	page: autoDraw = True
68.8967 	EXP 	page: autoDraw = True
68.9122 	EXP 	page: autoDraw = True
68.9597 	EXP 	page: autoDraw = True
68.9793 	EXP 	page: autoDraw = True
68.9960 	EXP 	page: autoDraw = True
69.0140 	EXP 	page: autoDraw = True
69.0306 	EXP 	page: autoDraw = True
69.0789 	EXP 	page: autoDraw = True
69.0961 	EXP 	page: autoDraw = True
69.1130 	EXP 	page: autoDraw = True
69.1307 	EXP 	page: autoDraw = True
69.1473 	EXP 	page: autoDraw = True
69.2131 	EXP 	page: autoDraw = True
69.2300 	EXP 	page: autoDraw = True
69.2496 	EXP 	page: autoDraw = True
69.2667 	EXP 	page: autoDraw = True
69.3127 	EXP 	page: autoDraw = True
69.3299 	EXP 	page: autoDraw = True
69.3463 	EXP 	page: autoDraw = True
69.3641 	EXP 	page: autoDraw = True
69.3793 	EXP 	page: autoDraw = True
69.4293 	EXP 	page: autoDraw = True
69.4464 	EXP 	page: autoDraw = True
69.4641 	EXP 	page: autoDraw = True
69.4838 	EXP 	page: autoDraw = True
69.5363 	EXP 	page: autoDraw = True
69.5631 	EXP 	page: autoDraw = True
69.5812 	EXP 	page: autoDraw = True
69.5984 	EXP 	page: autoDraw = True
69.6632 	EXP 	page: autoDraw = True
69.6795 	EXP 	page: autoDraw = True
69.6964 	EXP 	page: autoDraw = True
69.7129 	EXP 	page: autoDraw = True
69.7793 	EXP 	page: autoDraw = True
69.7952 	EXP 	page: autoDraw = True
69.7963 	DATA 	Mouse: Left button down, pos=(499,201)
69.8125 	EXP 	page: autoDraw = True
69.8125 	EXP 	stim6: color = '[0.1  0.1  0.25] (rgb)'
69.8285 	EXP 	page: autoDraw = True
69.8965 	EXP 	page: autoDraw = True
69.8971 	DATA 	Mouse:  Left button up, pos=(499,201)
69.9132 	EXP 	page: autoDraw = True
69.9308 	EXP 	page: autoDraw = True
69.9467 	EXP 	page: autoDraw = True
70.0143 	EXP 	page: autoDraw = True
70.0297 	EXP 	page: autoDraw = True
70.0457 	EXP 	page: autoDraw = True
70.0618 	EXP 	page: autoDraw = True
70.1124 	EXP 	page: autoDraw = True
70.1286 	EXP 	page: autoDraw = True
70.1452 	EXP 	page: autoDraw = True
70.1643 	EXP 	page: autoDraw = True
70.1791 	EXP 	page: autoDraw = True
70.2287 	EXP 	page: autoDraw = True
70.2457 	EXP 	page: autoDraw = True
70.2623 	EXP 	page: autoDraw = True
70.2788 	EXP 	page: autoDraw = True
70.2952 	EXP 	page: autoDraw = True
70.3457 	EXP 	page: autoDraw = True
70.3627 	EXP 	page: autoDraw = True
70.3798 	EXP 	page: autoDraw = True
70.3967 	EXP 	page: autoDraw = True
70.4133 	EXP 	page: autoDraw = True
70.4628 	EXP 	page: autoDraw = True
70.4799 	EXP 	page: autoDraw = True
70.4965 	EXP 	page: autoDraw = True
70.5123 	EXP 	page: autoDraw = True
70.5293 	EXP 	page: autoDraw = True
70.5791 	EXP 	page: autoDraw = True
70.5961 	EXP 	page: autoDraw = True
70.6127 	EXP 	page: autoDraw = True
70.6297 	EXP 	page: autoDraw = True
70.6483 	EXP 	page: autoDraw = True
70.6962 	EXP 	page: autoDraw = True
70.7127 	EXP 	page: autoDraw = True
70.7294 	EXP 	page: autoDraw = True
70.7456 	EXP 	page: autoDraw = True
70.7636 	EXP 	page: autoDraw = True
70.8298 	EXP 	page: autoDraw = True
70.8308 	DATA 	Mouse: Left button down, pos=(746,105)
70.8488 	EXP 	page: autoDraw = True
70.8488 	EXP 	stim7: color = '[0.1  0.1  0.25] (rgb)'
70.8792 	EXP 	page: autoDraw = True
70.9470 	EXP 	page: autoDraw = True
70.9476 	DATA 	Mouse:  Left button up, pos=(746,105)
70.9646 	EXP 	page: autoDraw = True
70.9810 	EXP 	page: autoDraw = True
70.9986 	EXP 	page: autoDraw = True
71.0455 	EXP 	page: autoDraw = True
71.0622 	EXP 	page: autoDraw = True
71.0785 	EXP 	page: autoDraw = True
71.0953 	EXP 	page: autoDraw = True
71.1127 	EXP 	page: autoDraw = True
71.1805 	EXP 	page: autoDraw = True
71.1976 	EXP 	page: autoDraw = True
71.2147 	EXP 	page: autoDraw = True
71.2314 	EXP 	page: autoDraw = True
71.2796 	EXP 	page: autoDraw = True
71.2964 	EXP 	page: autoDraw = True
71.3131 	EXP 	page: autoDraw = True
71.3299 	EXP 	page: autoDraw = True
71.3456 	EXP 	page: autoDraw = True
71.3957 	EXP 	page: autoDraw = True
71.4124 	EXP 	page: autoDraw = True
71.4292 	EXP 	page: autoDraw = True
71.4470 	EXP 	page: autoDraw = True
71.4645 	EXP 	page: autoDraw = True
71.5123 	EXP 	page: autoDraw = True
71.5290 	EXP 	page: autoDraw = True
71.5460 	EXP 	page: autoDraw = True
71.5647 	EXP 	page: autoDraw = True
71.5816 	EXP 	page: autoDraw = True
71.6288 	EXP 	page: autoDraw = True
71.6452 	EXP 	page: autoDraw = True
71.6618 	EXP 	page: autoDraw = True
71.6789 	EXP 	page: autoDraw = True
71.6951 	EXP 	page: autoDraw = True
71.7459 	EXP 	page: autoDraw = True
71.7633 	EXP 	page: autoDraw = True
71.7806 	EXP 	page: autoDraw = True
71.7992 	EXP 	page: autoDraw = True
71.8544 	EXP 	page: autoDraw = True
71.8797 	EXP 	page: autoDraw = True
71.8964 	EXP 	page: autoDraw = True
71.9139 	EXP 	page: autoDraw = True
71.9316 	EXP 	page: autoDraw = True
71.9797 	EXP 	page: autoDraw = True
71.9962 	EXP 	page: autoDraw = True
72.0134 	EXP 	page: autoDraw = True
72.0305 	EXP 	page: autoDraw = True
72.0459 	EXP 	page: autoDraw = True
72.0469 	DATA 	Mouse: Left button down, pos=(720,790)
72.1132 	EXP 	page: autoDraw = True
72.1132 	EXP 	stim3: color = '[0.1  0.1  0.25] (rgb)'
72.1303 	EXP 	page: autoDraw = True
72.1480 	EXP 	page: autoDraw = True
72.2044 	EXP 	page: autoDraw = True
72.2052 	DATA 	Mouse:  Left button up, pos=(720,790)
72.2296 	EXP 	page: autoDraw = True
72.2472 	EXP 	page: autoDraw = True
72.2638 	EXP 	page: autoDraw = True
72.2814 	EXP 	page: autoDraw = True
72.3295 	EXP 	page: autoDraw = True
72.3466 	EXP 	page: autoDraw = True
72.3651 	EXP 	page: autoDraw = True
72.3832 	EXP 	page: autoDraw = True
72.4369 	EXP 	page: autoDraw = True
